var name, type , #
RTLayoutExample>>exampleReversedHorizontalTreeLayout>>temp>>v,RTView,1
RTTimelineExample>>exampleColorPerTimeLine>>temp>>data,Array,1
RTBoxPlotExample>>exampleBoxPlot1>>temp>>b,RTGrapher,1
RTRoassalExample>>exampleBitmap>>temp>>v,RTView,1
RTRoassalExample>>exampleFontSizeWithRTLabelled>>temp>>v,RTView,1
RTBoxPlotExample>>exampleBoxPlot5>>10>>arg>>date,Date,240
RTGrapherExample>>exampleLinesAndBars>>temp>>b,RTGrapher,1
RTRoassalExample>>exampleLabelAndCircle>>temp>>es,RTGroup,1
RTGeneralExample>>smoothLayout>>temp>>v,RTView,1
RTSVGExample>>icon4>>temp>>element,RTElement,1
RTKiviatBuilderExample>>exampleBudgetChart>>1>>arg>>value,RTKiviatElement,12
RTRoassalExample>>exampleGroupOfGroups>>5>>arg>>c,MethodDictionary class,1,FLLargeIdentitySet class,1,WeakArray class,1,OrderedDictionary class,1,Array class,1,OCLiteralSet class,1,SparseLargeArray class,1,LinkedList class,1,CairoGlyphsArray class,1,WeakIdentityKeyDictionary class,1,IdentityDictionary class,1,AnnouncementSetWithExclusions class,1,WeakValueDictionary class,1,AnnouncementSet class,1,PluggableDictionary class,1,ProcessList class,1,SmallIdentityDictionary class,1,CharacterSetComplement class,1,ByteArray class,1,ColorArray class,1,WeakKeyToCollectionDictionary class,1,FLLargeIdentityDictionary class,1,FFIExternalArray class,1,OCKeyedSet class,1,WeakSet class,1,Dictionary class,1,IdentitySet class,1,FreeTypeCacheLinkedList class,1,OrderedIdentityDictionary class,1,Set class,1,SystemDictionary class,1,FFITypeArray class,1,FloatArray class,1,RelationSet class,1,WordArray class,1,RunArray class,1,CharacterSet class,1,LiteralDictionary class,1,OCLiteralList class,1,DependentsArray class,1,ZnMultiValueDictionary class,1,WideCharacterSet class,1,ShortIntegerArray class,1,PointArray class,1,IntegerArray class,1,PluggableSet class,1,WeakKeyDictionary class,1,SmallDictionary class,1
RTGeneralExample>>edition>>temp>>selected,UndefinedObject,1
RTRoassalExample>>exampleLabelledEncapsulating>>temp>>classes,OrderedCollection,1
RTUMLExample>>examplecolored>>temp>>b,RTUMLClassBuilder,1
RTGeneralExample>>nesting3>>temp>>shape,RTBox,1
RTRoassalExample>>exampleDoubleArrow>>1>>temp>>te,RTElement,300
RTOpenStreetMapExample>>exampleParis>>temp>>paris,Point,1
RTGeneralExample>>systemComplexity>>temp>>edges,RTGroup,1
RTConstraintExample>>exampleAnchorConstraint>>temp>>lbls,RTGroup,1
RTRoassalExample>>exampleFontSizeWithRTLabelled>>temp>>shape,RTEllipse,1
RTGrapherExample>>exampleSimpleValues>>temp>>b,RTGrapher,1
RTRoassalExample>>exampleMovingGrid>>temp>>initialLayout,RTGridLayout,1
RTRoassalExample>>exampleEllipseBorder>>temp>>shape,RTEllipse,1
RTBoxPlotExample>>exampleBoxPlot2>>1>>arg>>d1,SmallInteger,200
RTMondrianExample>>exampleNestingAndTitle>>1>>arg>>cls,RTText class,1,RTExtensibleLabel class,1,RTRoundedBox class,1,RTLineDecoration class,1,RTShape class,1,RTAbstractArrowedLine class,1,RTNoShape class,1,RTBezier3Line class,1,RTSVGPathBezierLine class,1,RTAbstractElementShape class,1,RTDecoratedLine class,1,RTGradientColoredLine class,1,RTLineTail class,1,RTTextPath class,1,RTMultiColoredLine class,1,RTBitmap class,1,RTSVGPathLine class,1,RTDoubleArrowedLine class,1,RTDiamond class,1,RTArrowedLine class,1,RTPolygon class,1,RTStyledLabel class,1,RTEmptyArrowHead class,1,RTSelectiveShape class,1,RTClipBox class,1,RTExtremityLineDecoration class,1,RTArc class,1,RTAbstractLine class,1,RTSVGPath class,1,RTSparkline class,1,RTLine class,1,RTBox class,1,RTLabel class,1,RTCompositeShape class,1,RTLineHead class,1,RTEllipse class,1,RTBezierLine class,1,RTStyledMultiLine class,1,RTOSM class,1,RTSimpleArrowHead class,1,RTDirectedLine class,1,RTEditableLabel class,1,RTMultiLine class,1,RTRotatedLabel class,1,RTArcLine class,1
RTLineDecorationExample>>exampleStyledMultiLineStyles>>temp>>styles,Array,1
RTTimelineExample>>exampleSimpleGantt2>>temp>>b,RTTimeline,1
RTRoassalExample>>exampleBezier3>>temp>>e1,RTElement,1
RTGrapherExample>>examplePrimeNumberSpace>>temp>>anim,RTActiveAnimation,1
RTOpenStreetMapExample>>exampleGraphOnLondon>>temp>>elementsAndEdges,RTGroup,1
RTComposerExample>>exampleWorldPopulation>>temp>>ds,RTData,1
RTMapExample>>exampleColoredAfrica>>3>>arg>>c,Array,1176
RTPieExample>>exampleRingChart>>temp>>b,RTPieBuilder,1
RTTreeMapExample>>exampleFileSystem>>temp>>color,RTScaleLinear,1
RTGrapherScatterplotExample>>exampleDateOnXAxis2>>temp>>b,RTGrapher,1
RTRoassalExample>>exampleAttachPoint>>temp>>roundedBox,RTRoundedBox,1
RTSunburstBuilderExamples>>basic15>>temp>>mt,Morph class,1
RTRoassalExample>>exampleSelfCalls>>temp>>shapeBuilder,RTShapeBuilder,1
RTRoassalExample>>exampleComposedLayout>>temp>>es2,RTGroup,1
RTGeneralExample>>movingCamera>>temp>>menu,RTMenuBuilder,1
RTGeneralExample>>directedEdges02>>temp>>objects1,Interval,1
RTLineDecorationExample>>exampleStyledMultiLineStyles>>1>>arg>>aStyleName,ByteSymbol,4
RTRoassalExample>>exampleNestingAndEdges>>1>>arg>>group,RTGroup,45
RTSunburstBuilderExamples>>basic11>>temp>>b,RTSunburstBuilder,1
RTRoassalExample>>exampleDotIndex>>temp>>g,RTGroup,5
RTComposerExample>>exampleTwoGraphs>>temp>>torque,Array,1
RTLineDecorationExample>>exampleStyledMultiLineStyles>>1>>temp>>e1,RTElement,4
RTComposerExample>>exampleWorldPopulation>>2>>arg>>c,Array,169
RTGrapherDecorationExample>>exampleAverageWithName>>temp>>ds,RTData,1
RTGrapherDecorationExample>>exampleMarkerOnTheXAxis>>temp>>ds,RTData,1
RTSVGExample>>southAmerica>>temp>>view,RTView,1
RTRoassalExample>>exampleDependenciesWithCurve>>temp>>classesTrachel,RTGroup,1
RTRoassalExample>>exampleGroupOfGroups>>temp>>groups,Array,1
RTGrapherDecorationExample>>exampleAverage>>temp>>ds,RTData,1
RTRoassalExample>>exampleSliderAndCubeHelix>>temp>>shape,RTBox,1
RTGeneralExample>>nesting3>>temp>>inner,RTElement,1
RTGrapherExample>>examplePopupDecorators>>temp>>ds2,RTData,1
RTSunburstBuilderExamples>>basic14>>temp>>mt,Morph class,1
RTGrapherDecorationExample>>exampleAverage>>temp>>b,RTGrapher,1
RTTimelineExample>>exampleGantt01>>temp>>data,Array,1
RTPieExample>>exampleEmphasis>>temp>>b,RTPieBuilder,1
RTMondrianExample>>exampleForce>>temp>>b,RTMondrian,1
RTGeneralExample>>movingCamera>>temp>>v,RTView,1
RTSunburstBuilderExamples>>basic13>>temp>>mt,Morph class,1
RTRoassalExample>>exampleSmoothLayout>>temp>>v,RTView,1
RTGrapherExample>>exampleColoredAndInteractionLabel>>1>>arg>>cls,RTText class,6,RTExtensibleLabel class,6,RTRoundedBox class,4,RTLineDecoration class,6,RTShape class,6,RTAbstractArrowedLine class,6,RTNoShape class,6,RTBezier3Line class,6,RTSVGPathBezierLine class,6,RTAbstractElementShape class,6,RTDecoratedLine class,6,RTGradientColoredLine class,6,RTLineTail class,6,RTTextPath class,6,RTMultiColoredLine class,6,RTBitmap class,6,RTSVGPathLine class,6,RTDoubleArrowedLine class,6,RTDiamond class,6,RTArrowedLine class,6,RTPolygon class,6,RTStyledLabel class,6,RTEmptyArrowHead class,6,RTSelectiveShape class,6,RTClipBox class,4,RTExtremityLineDecoration class,6,RTArc class,6,RTAbstractLine class,6,RTSVGPath class,6,RTSparkline class,6,RTLine class,6,RTBox class,4,RTLabel class,6,RTCompositeShape class,6,RTLineHead class,6,RTEllipse class,6,RTBezierLine class,6,RTStyledMultiLine class,6,RTOSM class,6,RTSimpleArrowHead class,6,RTDirectedLine class,6,RTEditableLabel class,6,RTMultiLine class,6,RTRotatedLabel class,6,RTArcLine class,6
RTRoassalExample>>exampleAligningGroups>>temp>>v,RTView,1
RTSVGExample>>veryBasic>>temp>>view,RTView,1
RTOpenStreetMapExample>>exampleCitySelection>>temp>>e,RTElement,1
RTKiviatBuilderExample>>exampleAOB>>temp>>lb,RTLegendBuilder,1
RTGeneralExample>>forceBasedLayout>>temp>>edges,RTGroup,1
RTSVGExample>>rotatingIcons>>temp>>randInt,BlockClosure,1
RTGeneralExample>>dragonCurve>>4>>arg>>level,SmallInteger,24574
RTRoassalExample>>exampleFonts>>temp>>fontNames,Array,1
RTRoassalExample>>exampleClusterLayout>>temp>>v,RTView,1
RTRoassalExample>>exampleEdgedWorm>>temp>>v,RTView,1
RTMondrianExample>>exampleRadialTree>>temp>>b,RTMondrian,1
RTLegendBuilderExample>>exampleOnDemand>>1>>arg>>c,RTText class,1,RTExtensibleLabel class,1,RTRoundedBox class,1,RTLineDecoration class,1,RTShape class,1,RTAbstractArrowedLine class,1,RTNoShape class,1,RTBezier3Line class,1,RTSVGPathBezierLine class,1,RTAbstractElementShape class,1,RTDecoratedLine class,1,RTGradientColoredLine class,1,RTLineTail class,1,RTTextPath class,1,RTMultiColoredLine class,1,RTBitmap class,1,RTSVGPathLine class,1,RTDoubleArrowedLine class,1,RTDiamond class,1,RTArrowedLine class,1,RTPolygon class,1,RTStyledLabel class,1,RTEmptyArrowHead class,1,RTSelectiveShape class,1,RTClipBox class,1,RTExtremityLineDecoration class,1,RTArc class,1,RTAbstractLine class,1,RTSVGPath class,1,RTSparkline class,1,RTLine class,1,RTBox class,1,RTLabel class,1,RTCompositeShape class,1,RTLineHead class,1,RTEllipse class,1,RTBezierLine class,1,RTStyledMultiLine class,1,RTOSM class,1,RTSimpleArrowHead class,1,RTDirectedLine class,1,RTEditableLabel class,1,RTMultiLine class,1,RTRotatedLabel class,1,RTArcLine class,1
RTRoassalExample>>exampleGroupOfGroups>>temp>>v,RTView,1
RTSVGExample>>animated>>temp>>rand,Random,1
RTBoxPlotExample>>exampleBoxPlot4>>temp>>createList,BlockClosure,1
RTGeneralExample>>rotatingLabelsAnimated>>temp>>timer,TRVITimer,1
RTGeneralExample>>newYear2014>>temp>>x,SmallInteger,180
RTRoassalExample>>exampleExtensibleLabels>>temp>>v,RTView,1
RTExploraBuilderExample>>exploreCircularList>>temp>>builder,RTExploraBuilder,1
RTGeneralExample>>dragonCurve>>6>>temp>>cy,Fraction,8019,SmallInteger,172
RTGrapherExample>>exampleAdjustedAxes>>temp>>b3,RTGrapher,1
RTGrapherExample>>exampleMultiDataPoint>>temp>>b,RTGrapher,1
RTTimelineExample>>exampleThresholdLines>>temp>>b,RTTimeline,1
RTSunburstBuilderExamples>>basic1>>temp>>b,RTSunburstBuilder,1
RTCalendarExample>>exampleBasic>>temp>>b,RTCalendarBuilder,1
RTMapExample>>exampleColoredAfrica03>>temp>>cn,RTMultiLinearColor,1
RTGrapherExample>>exampleLabelsInBar>>temp>>someElements,RTGroup,5
RTGeneralExample>>nesting2>>temp>>view,RTView,1
RTTimelineExample>>exampleSimpleGantt>>temp>>b,RTTimeline,1
RTRoassalExample>>exampleRectangleLayout>>temp>>v,RTView,1
RTExploraBuilderExample>>exampleNumbers>>temp>>builder,RTExploraBuilder,1
RTBoxPlotExample>>exampleBoxPlot3>>temp>>today,Date,1
RTBoxPlotExample>>exampleBoxPlot4>>3>>temp>>ds,RTBoxPlotDataSet,10
RTRoassalExample>>exampleVectorEditing>>temp>>view,RTView,1
RTConstraintExample>>exampleAnchorConstraint>>temp>>v,RTView,1
RTConstraintExample>>exampleBelowAndStickWithLabel>>temp>>e,RTElement,1
RTRoassalExample>>exampleAddingNodeDynamically>>temp>>stepping,RTSpringLayoutStepping,1
RTMapExample>>exampleCity01>>2>>arg>>c,Array,41
RTKiviatBuilderExample>>exampleRandomValues>>temp>>b,RTKiviatBuilder,1
RTGeneralExample>>dragonCurve>>temp>>color,BlockClosure,1
RTRoassalExample>>exampleTwoColumnsAsFlow>>temp>>associations,OrderedCollection,1
RTAxisAdaptedBuilderExample>>withComposer>>temp>>c,RTView,1
RTGrapherBarChartExample>>exampleBarsAndDots>>temp>>b,RTGrapher,1
RTRoassalExample>>exampleSVGPath>>temp>>normalizer,RTMultiLinearColorForIdentity,1
RTGrapherScatterplotExample>>exampleDateOnXAxis>>temp>>oldestMethod,CompiledMethod,1
RTGrapherExample>>examplePopupDecorators>>temp>>b,RTGrapher,1
RTRoassalExample>>exampleMovingCamera>>temp>>v,RTView,1
RTRoassalExample>>exampleHighlightingNeighbourg>>temp>>es,RTGroup,1
RTExploraBuilderExample>>exploreClassHierarchy2>>temp>>builder,RTExploraBuilder,1
